id,accident_risk
519312,0.11272395
519313,0.2833109
519314,0.22313361
519315,0.23640525
519316,0.71104646
519317,0.34798715
519318,0.26041755
519319,0.4109182
519320,0.60731614
519321,0.26318502
519322,0.12647852
519323,0.5293883
519324,0.56380635
519325,0.44872457
519326,0.5460055
519327,0.6589946
519328,0.41748565
519329,0.35902783
519330,0.8590174
519331,0.3568721
519332,0.54195684
519333,0.6731515
519334,0.47372243
519335,0.29357418
519336,0.5002496
519337,0.43562132
519338,0.33320272
519339,0.33187866
519340,0.27219495
519341,0.32332414
519342,0.6881528
519343,0.2849952
519344,0.40970886
519345,0.31738824
519346,0.22019957
519347,0.48594856
519348,0.38264933
519349,0.36898845
519350,0.7897184
519351,0.5590403
519352,0.35276026
519353,0.492092
519354,0.52808356
519355,0.44048545
519356,0.5136328
519357,0.1485746
519358,0.30243954
519359,0.3645283
519360,0.37433955
519361,0.22619359
519362,0.38882235
519363,0.29204538
519364,0.33266777
519365,0.41170657
519366,0.18580249
519367,0.1381377
519368,0.3426954
519369,0.089413464
519370,0.47938755
519371,0.28861517
519372,0.24794626
519373,0.44276348
519374,0.34938854
519375,0.3856056
519376,0.17072608
519377,0.552371
519378,0.35747287
519379,0.33512595
519380,0.56359464
519381,0.07964638
519382,0.36998582
519383,0.6481609
519384,0.18733235
519385,0.14784561
519386,0.10712072
519387,0.46577448
519388,0.4853037
519389,0.66926503
519390,0.15212701
519391,0.22291666
519392,0.22980171
519393,0.3173444
519394,0.22965994
519395,0.3060979
519396,0.25181633
519397,0.08641392
519398,0.30985367
519399,0.44125253
519400,0.3104165
519401,0.20213842
519402,0.13214703
519403,0.33152118
519404,0.3409019
519405,0.29191533
519406,0.6325592
519407,0.10669187
519408,0.20804821
519409,0.16961469
519410,0.8402582
519411,0.3253025
519412,0.2512182
519413,0.07054028
519414,0.2627447
519415,0.15617654
519416,0.23286507
519417,0.29347652
519418,0.31006408
519419,0.088169575
519420,0.13894112
519421,0.43626457
519422,0.37056682
519423,0.4525656
519424,0.3235485
519425,0.13654068
519426,0.41688982
519427,0.4463804
519428,0.2923742
519429,0.5861426
519430,0.5559448
519431,0.3269941
519432,0.4741593
519433,0.28312498
519434,0.24706009
519435,0.4142917
519436,0.12833598
519437,0.46356308
519438,0.12632628
519439,0.3617516
519440,0.38430202
519441,0.23472826
519442,0.17700939
519443,0.35742855
519444,0.3907017
519445,0.21578948
519446,0.47497472
519447,0.48318285
519448,0.37311426
519449,0.053725183
519450,0.4138977
519451,0.38414335
519452,0.41901878
519453,0.16158253
519454,0.22380863
519455,0.5317341
519456,0.41330233
519457,0.25263658
519458,0.39915308
519459,0.057986557
519460,0.26814163
519461,0.37236443
519462,0.38641196
519463,0.32324383
519464,0.20571297
519465,0.48077086
519466,0.30384946
519467,0.40914544
519468,0.14924736
519469,0.44399318
519470,0.29032552
519471,0.37004533
519472,0.52606016
519473,0.37924737
519474,0.44691977
519475,0.50276494
519476,0.42421725
519477,0.12817119
519478,0.33241722
519479,0.3514914
519480,0.52630407
519481,0.36293352
519482,0.40684697
519483,0.3018374
519484,0.2904058
519485,0.40732813
519486,0.18494162
519487,0.44855505
519488,0.2913941
519489,0.4785338
519490,0.3501384
519491,0.29290307
519492,0.55636895
519493,0.23765816
519494,0.24140106
519495,0.33811763
519496,0.43214524
519497,0.078113884
519498,0.053991407
519499,0.40712953
519500,0.20093034
519501,0.040849328
519502,0.27336192
519503,0.24049544
519504,0.31637484
519505,0.6867181
519506,0.2397537
519507,0.6240108
519508,0.5745933
519509,0.47529975
519510,0.18658218
519511,0.3590195
519512,0.33328047
519513,0.30285388
519514,0.16764534
519515,0.4416604
519516,0.54907393
519517,0.1488079
519518,0.3779297
519519,0.051703095
519520,0.28327408
519521,0.37718755
519522,0.12590608
519523,0.5869198
519524,0.15202989
519525,0.26623404
519526,0.2902524
519527,0.35278606
519528,0.30667123
519529,0.47002798
519530,0.25504708
519531,0.19145131
519532,0.3775508
519533,0.42674917
519534,0.6222074
519535,0.2925611
519536,0.04159695
519537,0.03567359
519538,0.054101527
519539,0.4930539
519540,0.33499974
519541,0.8623799
519542,0.5013935
519543,0.24746272
519544,0.3542082
519545,0.3254761
519546,0.14955401
519547,0.4762367
519548,0.45884514
519549,0.44537807
519550,0.0898197
519551,0.2956228
519552,0.80712587
519553,0.29830822
519554,0.39607275
519555,0.54925835
519556,0.48095232
519557,0.55429226
519558,0.08848542
519559,0.21369368
519560,0.626592
519561,0.41464585
519562,0.37345722
519563,0.28745008
519564,0.12405747
519565,0.13244304
519566,0.29809263
519567,0.46340787
519568,0.14735354
519569,0.089253426
519570,0.09344998
519571,0.25770634
519572,0.3591005
519573,0.3509372
519574,0.41482592
519575,0.30033574
519576,0.5620823
519577,0.5850092
519578,0.20246658
519579,0.49958494
519580,0.22263704
519581,0.3609795
519582,0.22789991
519583,0.6242088
519584,0.47913542
519585,0.43367666
519586,0.45477095
519587,0.26162535
519588,0.4777935
519589,0.3162352
519590,0.14503841
519591,0.14053765
519592,0.43758094
519593,0.23726934
519594,0.22099529
519595,0.44073558
519596,0.3040759
519597,0.37315848
519598,0.16954163
519599,0.7205654
519600,0.49396953
519601,0.06815341
519602,0.5281438
519603,0.36250612
519604,0.26756358
519605,0.16001724
519606,0.34377164
519607,0.493544
519608,0.26065734
519609,0.06508735
519610,0.3077797
519611,0.12661465
519612,0.1996939
519613,0.41307667
519614,0.4607596
519615,0.5044311
519616,0.04383555
519617,0.63241833
519618,0.18359762
519619,0.30326065
519620,0.55770975
519621,0.4689553
519622,0.49266002
519623,0.5426829
519624,0.55960286
519625,0.29954022
519626,0.18292697
519627,0.18911341
519628,0.37917617
519629,0.52314544
519630,0.33714497
519631,0.29455245
519632,0.23509929
519633,0.19516723
519634,0.105290785
519635,0.12965031
519636,0.36289933
519637,0.38600263
519638,0.25157303
519639,0.3902574
519640,0.5276997
519641,0.47076747
519642,0.2960945
519643,0.6701689
519644,0.3112573
519645,0.11153698
519646,0.044737875
519647,0.07047585
519648,0.60288215
519649,0.49620873
519650,0.2584244
519651,0.43542436
519652,0.45660865
519653,0.25242686
519654,0.47144747
519655,0.39518952
519656,0.20712781
519657,0.5849218
519658,0.13748255
519659,0.36153683
519660,0.25699168
519661,0.19303323
519662,0.37772092
519663,0.112291545
519664,0.57742846
519665,0.26867712
519666,0.48373714
519667,0.5574695
519668,0.1709922
519669,0.4940354
519670,0.44111302
519671,0.65779245
519672,0.26373905
519673,0.57976335
519674,0.3827377
519675,0.06565538
519676,0.12771933
519677,0.20757093
519678,0.5259036
519679,0.27434662
519680,0.13052091
519681,0.4585488
519682,0.5134846
519683,0.18418227
519684,0.416044
519685,0.40780938
519686,0.42621258
519687,0.18232466
519688,0.4721429
519689,0.16415897
519690,0.7394
519691,0.62934494
519692,0.1412296
519693,0.16461365
519694,0.5328407
519695,0.76612025
519696,0.575912
519697,0.22376475
519698,0.3115812
519699,0.1076749
519700,0.3245071
519701,0.44679597
519702,0.22694056
519703,0.6015556
519704,0.3519182
519705,0.13773002
519706,0.24878356
519707,0.49085242
519708,0.051386118
519709,0.3848034
519710,0.44614464
519711,0.3187122
519712,0.40735486
519713,0.7799396
519714,0.33599716
519715,0.37111634
519716,0.41521177
519717,0.2421073
519718,0.14941832
519719,0.2082228
519720,0.2610618
519721,0.56592196
519722,0.47160375
519723,0.45065683
519724,0.36264905
519725,0.26295397
519726,0.3902627
519727,0.35970718
519728,0.2754401
519729,0.26194668
519730,0.5033543
519731,0.22301781
519732,0.24023996
519733,0.43807364
519734,0.43555504
519735,0.55773807
519736,0.62364936
519737,0.5665914
519738,0.4479031
519739,0.5427662
519740,0.16877055
519741,0.12384741
519742,0.49069083
519743,0.36910442
519744,0.2660907
519745,0.25558233
519746,0.54990846
519747,0.28948608
519748,0.31249955
519749,0.14962523
519750,0.35687295
519751,0.3448841
519752,0.11084364
519753,0.45323333
519754,0.6625423
519755,0.5028447
519756,0.35114568
519757,0.35283706
519758,0.2929005
519759,0.03759262
519760,0.22673191
519761,0.17840114
519762,0.28444
519763,0.4432158
519764,0.2438376
519765,0.28562698
519766,0.03797379
519767,0.36328644
519768,0.5835174
519769,0.41544408
519770,0.44939926
519771,0.29755852
519772,0.31893235
519773,0.39087108
519774,0.3838544
519775,0.55821025
519776,0.21968213
519777,0.052623034
519778,0.14443971
519779,0.12870786
519780,0.47894976
519781,0.46096805
519782,0.62573695
519783,0.27007774
519784,0.41378015
519785,0.15752113
519786,0.17697263
519787,0.13844727
519788,0.2110703
519789,0.41146454
519790,0.5368069
519791,0.27650288
519792,0.36437386
519793,0.40377635
519794,0.44166976
519795,0.13346234
519796,0.45145103
519797,0.56145525
519798,0.40560836
519799,0.3400207
519800,0.38135105
519801,0.3717198
519802,0.42777944
519803,0.38515377
519804,0.4042522
519805,0.5776182
519806,0.36441907
519807,0.14124952
519808,0.21153562
519809,0.28735545
519810,0.28823817
519811,0.43428856
519812,0.5684061
519813,0.4827479
519814,0.325233
519815,0.32242608
519816,0.73786604
519817,0.19630134
519818,0.31471473
519819,0.6415569
519820,0.3558253
519821,0.49766332
519822,0.07380244
519823,0.3966337
519824,0.19052549
519825,0.23465572
519826,0.111442804
519827,0.2639765
519828,0.46759835
519829,0.5466879
519830,0.19082746
519831,0.25260675
519832,0.18793315
519833,0.26406455
519834,0.24640666
519835,0.20275442
519836,0.33567548
519837,0.31630263
519838,0.12348558
519839,0.8121475
519840,0.29712856
519841,0.49742252
519842,0.43446413
519843,0.32870674
519844,0.5271547
519845,0.111766756
519846,0.44232196
519847,0.13615844
519848,0.16969171
519849,0.5084013
519850,0.61683655
519851,0.46121776
519852,0.17581204
519853,0.10775837
519854,0.4204461
519855,0.3947336
519856,0.54357225
519857,0.43258685
519858,0.29032916
519859,0.7523055
519860,0.31746733
519861,0.27320668
519862,0.5510687
519863,0.45219672
519864,0.12344852
519865,0.20371509
519866,0.28633308
519867,0.2597569
519868,0.24381968
519869,0.4033519
519870,0.2627731
519871,0.30943054
519872,0.44444352
519873,0.41080955
519874,0.73820853
519875,0.1828874
519876,0.20335943
519877,0.3746209
519878,0.43711132
519879,0.28543335
519880,0.45914826
519881,0.3524189
519882,0.29582214
519883,0.59209305
519884,0.37204647
519885,0.31475317
519886,0.49509603
519887,0.2832744
519888,0.6499684
519889,0.15714929
519890,0.13027301
519891,0.40666607
519892,0.3277504
519893,0.46880594
519894,0.2879698
519895,0.36241505
519896,0.36607116
519897,0.11340965
519898,0.48917353
519899,0.45089236
519900,0.37056282
519901,0.32687527
519902,0.29380998
519903,0.31697828
519904,0.55265766
519905,0.46120927
519906,0.8038759
519907,0.5828265
519908,0.27447924
519909,0.38979715
519910,0.09464431
519911,0.47230545
519912,0.4633699
519913,0.371526
519914,0.34891322
519915,0.120238215
519916,0.59151596
519917,0.066242576
519918,0.47650537
519919,0.4991728
519920,0.37710127
519921,0.22109552
519922,0.5012059
519923,0.31495306
519924,0.20013002
519925,0.4446581
519926,0.4256689
519927,0.6530371
519928,0.5275211
519929,0.25798717
519930,0.20678128
519931,0.34309542
519932,0.40994316
519933,0.49590492
519934,0.2362132
519935,0.33371457
519936,0.29689717
519937,0.20524435
519938,0.14276157
519939,0.18154651
519940,0.46774945
519941,0.17020962
519942,0.4158861
519943,0.55354184
519944,0.41805667
519945,0.30026048
519946,0.4117621
519947,0.21349515
519948,0.36690673
519949,0.53939056
519950,0.3854656
519951,0.19829443
519952,0.25364962
519953,0.5710463
519954,0.80557406
519955,0.6214482
519956,0.419073
519957,0.36872962
519958,0.40139887
519959,0.17485385
519960,0.18304546
519961,0.036164433
519962,0.27645272
519963,0.22244161
519964,0.3394081
519965,0.35037258
519966,0.2848024
519967,0.31950697
519968,0.37699822
519969,0.24863134
519970,0.36086395
519971,0.31695333
519972,0.5193597
519973,0.3669435
519974,0.16649772
519975,0.3048958
519976,0.16824085
519977,0.36332032
519978,0.7644417
519979,0.32575047
519980,0.50816834
519981,0.5123761
519982,0.3774964
519983,0.2914081
519984,0.22402914
519985,0.27203375
519986,0.48562086
519987,0.3623908
519988,0.55821943
519989,0.316698
519990,0.053121984
519991,0.5671809
519992,0.2613464
519993,0.5278387
519994,0.25606322
519995,0.37661737
519996,0.36161703
519997,0.21875644
519998,0.31743452
519999,0.56259674
520000,0.22416697
520001,0.77133346
520002,0.09777433
520003,0.17242832
520004,0.5477288
520005,0.5409731
520006,0.21927415
520007,0.6189395
520008,0.57652944
520009,0.37749407
520010,0.20160878
520011,0.28871727
520012,0.4947306
520013,0.09072745
520014,0.3217731
520015,0.09390083
520016,0.18945248
520017,0.4728498
520018,0.47314605
520019,0.8482505
520020,0.33198124
520021,0.30594578
520022,0.35456055
520023,0.537994
520024,0.24540484
520025,0.2757678
520026,0.2016906
520027,0.34313804
520028,0.48591745
520029,0.47578722
520030,0.580855
520031,0.3453208
520032,0.6657642
520033,0.49555352
520034,0.23947075
520035,0.36548054
520036,0.47648498
520037,0.36696836
520038,0.47202548
520039,0.35443765
520040,0.34726244
520041,0.5926384
520042,0.31824794
520043,0.12143053
520044,0.21764521
520045,0.3028931
520046,0.29933494
520047,0.34253907
520048,0.21980153
520049,0.058147848
520050,0.24590936
520051,0.66350275
520052,0.37085742
520053,0.3747585
520054,0.3760904
520055,0.53898
520056,0.27184677
520057,0.2670875
520058,0.653569
520059,0.6518821
520060,0.1713714
520061,0.42667153
520062,0.41719824
520063,0.56350946
520064,0.35993463
520065,0.14586124
520066,0.15066636
520067,0.27643853
520068,0.28687504
520069,0.17602971
520070,0.32106978
520071,0.13010256
520072,0.3381775
520073,0.13026318
520074,0.5432169
520075,0.20567234
520076,0.5575551
520077,0.7535218
520078,0.36768633
520079,0.3817509
520080,0.3539198
520081,0.4633858
520082,0.03893915
520083,0.49492043
520084,0.254459
520085,0.22535531
520086,0.17698762
520087,0.21928905
520088,0.36561966
520089,0.35765198
520090,0.34023073
520091,0.21547765
520092,0.04059747
520093,0.39288178
520094,0.36612856
520095,0.10663666
520096,0.39957273
520097,0.2668049
520098,0.04539126
520099,0.36849704
520100,0.6086519
520101,0.18469864
520102,0.4972093
520103,0.30502644
520104,0.319063
520105,0.26257598
520106,0.2989726
520107,0.40084273
520108,0.36356753
520109,0.14044534
520110,0.25547433
520111,0.15673164
520112,0.39165595
520113,0.38634974
520114,0.39315897
520115,0.3208786
520116,0.07076901
520117,0.21293823
520118,0.62259084
520119,0.47637302
520120,0.3709484
520121,0.322903
520122,0.107101426
520123,0.13036266
520124,0.52942866
520125,0.15331289
520126,0.5116799
520127,0.22149612
520128,0.36415854
520129,0.3672054
520130,0.47313982
520131,0.3385186
520132,0.35547453
520133,0.36933792
520134,0.2590537
520135,0.30111194
520136,0.18796891
520137,0.46265316
520138,0.52544945
520139,0.3367491
520140,0.359317
520141,0.30815303
520142,0.42271757
520143,0.26073062
520144,0.33764985
520145,0.32895353
520146,0.21901532
520147,0.47033346
520148,0.12743208
520149,0.17336205
520150,0.6212437
520151,0.3696232
520152,0.49390936
520153,0.028892666
520154,0.5679688
520155,0.3908799
520156,0.29957947
520157,0.3516096
520158,0.8047703
520159,0.33133894
520160,0.33433414
520161,0.1762659
520162,0.33489016
520163,0.23146744
520164,0.47405154
520165,0.2668682
520166,0.49221468
520167,0.41828722
520168,0.3848925
520169,0.38826603
520170,0.43204838
520171,0.22055936
520172,0.2209636
520173,0.38685724
520174,0.08850464
520175,0.3331672
520176,0.18916515
520177,0.19069408
520178,0.34409532
520179,0.40459102
520180,0.36679614
520181,0.25484836
520182,0.28579432
520183,0.48864543
520184,0.5736017
520185,0.3851077
520186,0.2941841
520187,0.42144603
520188,0.35896382
520189,0.11577745
520190,0.16050637
520191,0.16970596
520192,0.18522036
520193,0.33421013
520194,0.32178098
520195,0.2427575
520196,0.49677867
520197,0.2550341
520198,0.56828165
520199,0.55753756
520200,0.68716395
520201,0.35042852
520202,0.11202431
520203,0.09333593
520204,0.28385454
520205,0.27193174
520206,0.30808532
520207,0.3372255
520208,0.18456961
520209,0.4516039
520210,0.29275694
520211,0.1556163
520212,0.18975212
520213,0.3719703
520214,0.21828072
520215,0.47878742
520216,0.3151138
520217,0.36819115
520218,0.067279816
520219,0.22766328
520220,0.3058368
520221,0.4448744
520222,0.3653046
520223,0.28872868
520224,0.33967802
520225,0.45452887
520226,0.29550686
520227,0.2395929
520228,0.49885198
520229,0.73845595
520230,0.6443895
520231,0.3552253
520232,0.8258168
520233,0.27955452
520234,0.16658367
520235,0.049506873
520236,0.22091205
520237,0.22579892
520238,0.29851794
520239,0.2948991
520240,0.59947175
520241,0.13473359
520242,0.6544931
520243,0.5458892
520244,0.30818802
520245,0.6895265
520246,0.48862702
520247,0.57502794
520248,0.4926151
520249,0.5627724
520250,0.30180982
520251,0.63127327
520252,0.49736172
520253,0.17795154
520254,0.26847398
520255,0.34692857
520256,0.29887676
520257,0.72955894
520258,0.5005182
520259,0.09023589
520260,0.33290675
520261,0.3269514
520262,0.033896506
520263,0.42131487
520264,0.70895934
520265,0.6457811
520266,0.18387663
520267,0.23954919
520268,0.22791281
520269,0.41383865
520270,0.29994196
520271,0.3076472
520272,0.3048929
520273,0.43257263
520274,0.44569266
520275,0.46496367
520276,0.30121946
520277,0.41260093
520278,0.54647607
520279,0.30588722
520280,0.4264431
520281,0.7659035
520282,0.4284662
520283,0.04539621
520284,0.18360238
520285,0.38960665
520286,0.2923676
520287,0.37197855
520288,0.524368
520289,0.56247413
520290,0.2741655
520291,0.55282664
520292,0.35905793
520293,0.34382957
520294,0.50158834
520295,0.55019516
